[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,11
DefFlow,2000
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,3.5
LostTimeAdjust,0.0
ScenarioDate,09/30/2020

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
Median,403,11,,,
Offset,403,0,,,
TWLTL,403,1,,,
Crosswalk Width,403,16,,,
Mandatory Distance,403,200,,,
Mandatory Distance2,403,1101,,,
Positioning Distance,403,734,,,
Positioning Distance2,403,1468,,,
Curve Pt X,403,,,,
Curve Pt Y,403,,,,
Curve Pt Z,403,,,,
Link Is Hidden,403,false,,,
Street Name Is Hidden,403,false,,,
Up ID,405,7,,,
Lanes,405,1,,,
Name,405,79th Ave,,,
Distance,405,935,,,
Speed,405,25,,,
Time,405,25.5,,,
Grade,405,0,,,
Median,405,11,,,
Offset,405,0,,,
TWLTL,405,0,,,
Crosswalk Width,405,16,,,
Mandatory Distance,405,200,,,
Mandatory Distance2,405,1101,,,
Positioning Distance,405,734,,,
Positioning Distance2,405,1468,,,
Curve Pt X,405,,,,
Curve Pt Y,405,,,,
Curve Pt Z,405,,,,
Link Is Hidden,405,false,,,
Street Name Is Hidden,405,false,,,
Up ID,447,36,,,
Lanes,447,3,,,
Name,447,43rd Ave,,,
Distance,447,1266,,,
Speed,447,40,,,
Time,447,21.6,,,
Grade,447,0,,,
Median,447,22,,,
Offset,447,0,,,
TWLTL,447,1,,,
Crosswalk Width,447,16,,,
Mandatory Distance,447,200,,,
Mandatory Distance2,447,1761,,,
Positioning Distance,447,1174,,,
Positioning Distance2,447,2348,,,
Curve Pt X,447,,,,
Curve Pt Y,447,,,,
Curve Pt Z,447,,,,
Link Is Hidden,447,false,,,
Street Name Is Hidden,447,false,,,
Up ID,456,38,,,
Lanes,456,3,,,
Name,456,35th Ave,,,
Distance,456,907,,,
Speed,456,35,,,
Time,456,17.7,,,
Grade,456,0,,,
Median,456,*14,,,
Offset,456,0,,,
TWLTL,456,1,,,
Crosswalk Width,456,16,,,
Mandatory Distance,456,200,,,
Mandatory Distance2,456,1539,,,
Positioning Distance,456,1026,,,
Positioning Distance2,456,2052,,,
Curve Pt X,456,,,,
Curve Pt Y,456,,,,
Curve Pt Z,456,,,,
Link Is Hidden,456,false,,,
Street Name Is Hidden,456,false,,,
Up ID,465,40,,,
Lanes,465,2,,,
Name,465,27th Ave,,,
Distance,465,1241,,,
Speed,465,40,,,
Time,465,21.2,,,
Grade,465,0,,,
Median,465,0,,,
Offset,465,0,,,
TWLTL,465,1,,,
Crosswalk Width,465,16,,,
Mandatory Distance,465,200,,,
Mandatory Distance2,465,1761,,,
Positioning Distance,465,1174,,,
Positioning Distance2,465,2348,,,
Curve Pt X,465,,,,
Curve Pt Y,465,,,,
Curve Pt Z,465,,,,
Link Is Hidden,465,false,,,
Street Name Is Hidden,465,false,,,
Up ID,530,,,564,7
Lanes,530,,,2,*2
Name,530,,,,Van Buren
Distance,530,,,203,207
Speed,530,,,45,45
Time,530,,,3.1,3.1
Grade,530,,,0,0
Median,530,,,11,11
Offset,530,,,0,0
TWLTL,530,,,1,1
Crosswalk Width,530,,,16,16
Mandatory Distance,530,,,100,100
Mandatory Distance2,530,,,1980,1980
Positioning Distance,530,,,1320,1320
Positioning Distance2,530,,,2640,2640
Curve Pt X,530,,,,
Curve Pt Y,530,,,,
Curve Pt Z,530,,,,
Link Is Hidden,530,,,false,false
Street Name Is Hidden,530,,,false,false
Up ID,531,,,12,14
Lanes,531,,,2,*3
Name,531,,,Van Buren ,Van Buren
Distance,531,,,1361,1333
Speed,531,,,45,45
Time,531,,,20.6,20.2
Grade,531,,,0,0
Median,531,,,11,11
Offset,531,,,0,0
TWLTL,531,,,1,1
Crosswalk Width,531,,,16,16
Mandatory Distance,531,,,100,100
Mandatory Distance2,531,,,1980,1980
Positioning Distance,531,,,1320,1320
Positioning Distance2,531,,,2640,2640
Curve Pt X,531,,,,
Curve Pt Y,531,,,,
Curve Pt Z,531,,,,
Link Is Hidden,531,,,false,false
Street Name Is Hidden,531,,,false,false
Up ID,535,,,29,35
Lanes,535,,,*2,*3
Name,535,,,Van Buren,Van Buren
Distance,535,,,1590,3242
Speed,535,,,45,45
Time,535,,,24.1,49.1
Grade,535,,,0,0
Median,535,,,22,22
Offset,535,,,0,0
TWLTL,535,,,0,1
Crosswalk Width,535,,,16,16
Mandatory Distance,535,,,100,100
Mandatory Distance2,535,,,1980,1980
Positioning Distance,535,,,1320,1320
Positioning Distance2,535,,,2640,2640
Curve Pt X,535,,,,
Curve Pt Y,535,,,,
Curve Pt Z,535,,,,
Link Is Hidden,535,,,false,false
Street Name Is Hidden,535,,,false,false
Up ID,562,,,7,563
Lanes,562,,,2,*1
Name,562,,,Van Buren,Van Buren Street
Distance,562,,,674,1212
Speed,562,,,45,45
Time,562,,,10.2,18.4
Grade,562,,,0,0
Median,562,,,11,11
Offset,562,,,0,0
TWLTL,562,,,1,1
Crosswalk Width,562,,,16,16
Mandatory Distance,562,,,100,100
Mandatory Distance2,562,,,1980,1980
Positioning Distance,562,,,1320,1320
Positioning Distance2,562,,,2640,2640
Curve Pt X,562,,,,
Curve Pt Y,562,,,,
Curve Pt Z,562,,,,
Link Is Hidden,562,,,false,false
Street Name Is Hidden,562,,,false,false
Up ID,563,,,562,12
Lanes,563,,,*1,*1
Name,563,,,Van Buren Street,Van Buren
Distance,563,,,1212,566
Speed,563,,,45,45
Time,563,,,18.4,8.6
Grade,563,,,0,0
Median,563,,,*0,*0
Offset,563,,,0,0
TWLTL,563,,,1,1
Crosswalk Width,563,,,16,16
Mandatory Distance,563,,,100,100
Mandatory Distance2,563,,,1980,1980
Positioning Distance,563,,,1320,1320
Positioning Distance2,563,,,2640,2640
Curve Pt X,563,,,,
Curve Pt Y,563,,,,
Curve Pt Z,563,,,,
Link Is Hidden,563,,,false,false
Street Name Is Hidden,563,,,false,false
Up ID,564,,,565,530
Lanes,564,,,*1,*2
Name,564,,,Van Buren Street,
Distance,564,,,1732,203
Speed,564,,,45,45
Time,564,,,26.2,3.1
Grade,564,,,0,0
Median,564,,,0,0
Offset,564,,,0,0
TWLTL,564,,,0,1
Crosswalk Width,564,,,16,16
Mandatory Distance,564,,,100,100
Mandatory Distance2,564,,,1980,1980
Positioning Distance,564,,,1320,1320
Positioning Distance2,564,,,2640,2640
Curve Pt X,564,,,,
Curve Pt Y,564,,,,
Curve Pt Z,564,,,,
Link Is Hidden,564,,,false,false
Street Name Is Hidden,564,,,false,false
Up ID,565,,,5,564
Lanes,565,,,2,*1
Name,565,,,Van Buren,Van Buren Street
Distance,565,,,616,1732
Speed,565,,,45,45
Time,565,,,9.3,26.2
Grade,565,,,0,0
Median,565,,,*0,*0
Offset,565,,,0,0
TWLTL,565,,,1,0
Crosswalk Width,565,,,16,16
Mandatory Distance,565,,,100,100
Mandatory Distance2,565,,,1980,1980
Positioning Distance,565,,,1320,1320
Positioning Distance2,565,,,2640,2640
Curve Pt X,565,,,,
Curve Pt Y,565,,,,
Curve Pt Z,565,,,,
Link Is Hidden,565,,,false,false
Street Name Is Hidden,565,,,false,false
Up ID,606,,,,16
Lanes,606,,,,*2
Name,606,,,,I-10 WB
Distance,606,,,,1150
Speed,606,,,,45
Time,606,,,,17.4
Grade,606,,,,0
Median,606,,,,0
Offset,606,,,,0
TWLTL,606,,,,0
Crosswalk Width,606,,,,16
Mandatory Distance,606,,,,200
Mandatory Distance2,606,,,,1980
Positioning Distance,606,,,,1320
Positioning Distance2,606,,,,2640
Curve Pt X,606,,,,
Curve Pt Y,606,,,,
Curve Pt Z,606,,,,
Link Is Hidden,606,,,,false
Street Name Is Hidden,606,,,,false
Up ID,607,,,16,
Lanes,607,,,0,
Name,607,,,I-10 WB,
Distance,607,,,1346,
Speed,607,,,45,
Time,607,,,20.4,
Grade,607,,,0,
Median,607,,,11,
Offset,607,,,0,
TWLTL,607,,,0,
Crosswalk Width,607,,,16,
Mandatory Distance,607,,,200,
Mandatory Distance2,607,,,1980,
Positioning Distance,607,,,1320,
Positioning Distance2,607,,,2640,
Curve Pt X,607,,,,
Curve Pt Y,607,,,,
Curve Pt Z,607,,,,
Link Is Hidden,607,,,false,
Street Name Is Hidden,607,,,false,
Up ID,608,,,17,
Lanes,608,,,*2,
Name,608,,,I-10 EB,
Distance,608,,,1317,
Speed,608,,,45,
Time,608,,,20.0,
Grade,608,,,0,
Median,608,,,0,
Offset,608,,,0,
TWLTL,608,,,0,
Crosswalk Width,608,,,16,
Mandatory Distance,608,,,200,
Mandatory Distance2,608,,,1980,
Positioning Distance,608,,,1320,
Positioning Distance2,608,,,2640,
Curve Pt X,608,,,,
Curve Pt Y,608,,,,
Curve Pt Z,608,,,,
Link Is Hidden,608,,,false,
Street Name Is Hidden,608,,,false,
Up ID,609,,,24,
Lanes,609,,,0,
Name,609,,,I-10 WB,
Distance,609,,,1484,
Speed,609,,,45,
Time,609,,,22.5,
Grade,609,,,0,
Median,609,,,11,
Offset,609,,,0,
TWLTL,609,,,0,
Crosswalk Width,609,,,16,
Mandatory Distance,609,,,200,
Mandatory Distance2,609,,,1980,
Positioning Distance,609,,,1320,
Positioning Distance2,609,,,2640,
Curve Pt X,609,,,,
Curve Pt Y,609,,,,
Curve Pt Z,609,,,,
Link Is Hidden,609,,,false,
Street Name Is Hidden,609,,,false,
Up ID,610,,,25,
Lanes,610,,,*2,
Name,610,,,I-10 EB,
Distance,610,,,1453,
Speed,610,,,45,
Time,610,,,22.0,
Grade,610,,,0,
Median,610,,,0,
Offset,610,,,0,
TWLTL,610,,,1,
Crosswalk Width,610,,,16,
Mandatory Distance,610,,,200,
Mandatory Distance2,610,,,1980,
Positioning Distance,610,,,1320,
Positioning Distance2,610,,,2640,
Curve Pt X,610,,,,
Curve Pt Y,610,,,,
Curve Pt Z,610,,,,
Link Is Hidden,610,,,false,
Street Name Is Hidden,610,,,false,
Up ID,611,,,,24
Lanes,611,,,,2
Name,611,,,,I-10 WB
Distance,611,,,,1270
Speed,611,,,,45
Time,611,,,,19.2
Grade,611,,,,0
Median,611,,,,0
Offset,611,,,,0
TWLTL,611,,,,0
Crosswalk Width,611,,,,16
Mandatory Distance,611,,,,200
Mandatory Distance2,611,,,,1980
Positioning Distance,611,,,,1320
Positioning Distance2,611,,,,2640
Curve Pt X,611,,,,
Curve Pt Y,611,,,,
Curve Pt Z,611,,,,
Link Is Hidden,611,,,,false
Street Name Is Hidden,611,,,,false
Up ID,612,,,,25
Lanes,612,,,,0
Name,612,,,,I-10 EB
Distance,612,,,,1282
Speed,612,,,,45
Time,612,,,,19.4
Grade,612,,,,0
Median,612,,,,11
Offset,612,,,,0
TWLTL,612,,,,1
Crosswalk Width,612,,,,16
Mandatory Distance,612,,,,200
Mandatory Distance2,612,,,,1980
Positioning Distance,612,,,,1320
Positioning Distance2,612,,,,2640
Curve Pt X,612,,,,
Curve Pt Y,612,,,,
Curve Pt Z,612,,,,
Link Is Hidden,612,,,,false
Street Name Is Hidden,612,,,,false
Up ID,614,,,32,
Lanes,614,,,0,
Name,614,,,I-10 WB,
Distance,614,,,1587,
Speed,614,,,45,
Time,614,,,24.0,
Grade,614,,,0,
Median,614,,,11,
Offset,614,,,0,
TWLTL,614,,,0,
Crosswalk Width,614,,,16,
Mandatory Distance,614,,,200,
Mandatory Distance2,614,,,1980,
Positioning Distance,614,,,1320,
Positioning Distance2,614,,,2640,
Curve Pt X,614,,,,
Curve Pt Y,614,,,,
Curve Pt Z,614,,,,
Link Is Hidden,614,,,false,
Street Name Is Hidden,614,,,false,
Up ID,616,,,,32
Lanes,616,,,,*2
Name,616,,,,I-10 WB
Distance,616,,,,1508
Speed,616,,,,45
Time,616,,,,22.8
Grade,616,,,,0
Median,616,,,,0
Offset,616,,,,0
TWLTL,616,,,,0
Crosswalk Width,616,,,,16
Mandatory Distance,616,,,,200
Mandatory Distance2,616,,,,1980
Positioning Distance,616,,,,1320
Positioning Distance2,616,,,,2640
Curve Pt X,616,,,,
Curve Pt Y,616,,,,
Curve Pt Z,616,,,,
Link Is Hidden,616,,,,false
Street Name Is Hidden,616,,,,false
Up ID,617,,,33,
Lanes,617,,,2,
Name,617,,,I-10 EB,
Distance,617,,,1599,
Speed,617,,,45,
Time,617,,,24.2,
Grade,617,,,0,
Median,617,,,0,
Offset,617,,,0,
TWLTL,617,,,0,
Crosswalk Width,617,,,16,
Mandatory Distance,617,,,200,
Mandatory Distance2,617,,,1980,
Positioning Distance,617,,,1320,
Positioning Distance2,617,,,2640,
Curve Pt X,617,,,,
Curve Pt Y,617,,,,
Curve Pt Z,617,,,,
Link Is Hidden,617,,,false,
Street Name Is Hidden,617,,,false,
Up ID,618,,,,33
Lanes,618,,,,0
Name,618,,,,I-10 EB
Distance,618,,,,1515
Speed,618,,,,45
Time,618,,,,23.0
Grade,618,,,,0
Median,618,,,,11
Offset,618,,,,0
TWLTL,618,,,,0
Crosswalk Width,618,,,,16
Mandatory Distance,618,,,,200
Mandatory Distance2,618,,,,1980
Positioning Distance,618,,,,1320
Positioning Distance2,618,,,,2640
Curve Pt X,618,,,,
Curve Pt Y,618,,,,
Curve Pt Z,618,,,,
Link Is Hidden,618,,,,false
Street Name Is Hidden,618,,,,false
Up ID,619,,,36,
Lanes,619,,,0,
Name,619,,,I-10 WB,
Distance,619,,,1172,
Speed,619,,,45,
Time,619,,,17.8,
Grade,619,,,0,
Median,619,,,11,
Offset,619,,,0,
TWLTL,619,,,0,
Crosswalk Width,619,,,16,
Mandatory Distance,619,,,200,
Mandatory Distance2,619,,,1980,
Positioning Distance,619,,,1320,
Positioning Distance2,619,,,2640,
Curve Pt X,619,,,,
Curve Pt Y,619,,,,
Curve Pt Z,619,,,,
Link Is Hidden,619,,,false,
Street Name Is Hidden,619,,,false,
Up ID,620,,,,36
Lanes,620,,,,*2
Name,620,,,,I-10 WB
Distance,620,,,,1326
Speed,620,,,,45
Time,620,,,,20.1
Grade,620,,,,0
Median,620,,,,0
Offset,620,,,,0
TWLTL,620,,,,0
Crosswalk Width,620,,,,16
Mandatory Distance,620,,,,200
Mandatory Distance2,620,,,,1980
Positioning Distance,620,,,,1320
Positioning Distance2,620,,,,2640
Curve Pt X,620,,,,
Curve Pt Y,620,,,,
Curve Pt Z,620,,,,
Link Is Hidden,620,,,,false
Street Name Is Hidden,620,,,,false
Up ID,621,,,37,
Lanes,621,,,*2,
Name,621,,,I-10 EB,
Distance,621,,,1123,
Speed,621,,,45,
Time,621,,,17.0,
Grade,621,,,0,
Median,621,,,0,
Offset,621,,,0,
TWLTL,621,,,0,
Crosswalk Width,621,,,16,
Mandatory Distance,621,,,200,
Mandatory Distance2,621,,,1980,
Positioning Distance,621,,,1320,
Positioning Distance2,621,,,2640,
Curve Pt X,621,,,,
Curve Pt Y,621,,,,
Curve Pt Z,621,,,,
Link Is Hidden,621,,,false,
Street Name Is Hidden,621,,,false,
Up ID,622,,,,37
Lanes,622,,,,0
Name,622,,,,I-10 EB
Distance,622,,,,1141
Speed,622,,,,45
Time,622,,,,17.3
Grade,622,,,,0
Median,622,,,,11
Offset,622,,,,0
TWLTL,622,,,,0
Crosswalk Width,622,,,,16
Mandatory Distance,622,,,,200
Mandatory Distance2,622,,,,1980
Positioning Distance,622,,,,1320
Positioning Distance2,622,,,,2640
Curve Pt X,622,,,,
Curve Pt Y,622,,,,
Curve Pt Z,622,,,,
Link Is Hidden,622,,,,false
Street Name Is Hidden,622,,,,false
Up ID,623,,,38,
Lanes,623,,,0,
Name,623,,,I-10 WB,
Distance,623,,,1430,
Speed,623,,,45,
Time,623,,,21.7,
Grade,623,,,0,
Median,623,,,11,
Offset,623,,,0,
TWLTL,623,,,0,
Crosswalk Width,623,,,16,
Mandatory Distance,623,,,200,
Mandatory Distance2,623,,,1980,
Positioning Distance,623,,,1320,
Positioning Distance2,623,,,2640,
Curve Pt X,623,,,,
Curve Pt Y,623,,,,
Curve Pt Z,623,,,,
Link Is Hidden,623,,,false,
Street Name Is Hidden,623,,,false,
Up ID,624,,,,38
Lanes,624,,,,*2
Name,624,,,,I-10 WB
Distance,624,,,,1172
Speed,624,,,,45
Time,624,,,,17.8
Grade,624,,,,0
Median,624,,,,0
Offset,624,,,,0
TWLTL,624,,,,0
Crosswalk Width,624,,,,16
Mandatory Distance,624,,,,200
Mandatory Distance2,624,,,,1980
Positioning Distance,624,,,,1320
Positioning Distance2,624,,,,2640
Curve Pt X,624,,,,
Curve Pt Y,624,,,,
Curve Pt Z,624,,,,
Link Is Hidden,624,,,,false
Street Name Is Hidden,624,,,,false
Up ID,625,,,39,
Lanes,625,,,2,
Name,625,,,I-10 EB,
Distance,625,,,1371,
Speed,625,,,45,
Time,625,,,20.8,
Grade,625,,,0,
Median,625,,,0,
Offset,625,,,0,
TWLTL,625,,,0,
Crosswalk Width,625,,,16,
Mandatory Distance,625,,,200,
Mandatory Distance2,625,,,1980,
Positioning Distance,625,,,1320,
Positioning Distance2,625,,,2640,
Curve Pt X,625,,,,
Curve Pt Y,625,,,,
Curve Pt Z,625,,,,
Link Is Hidden,625,,,false,
Street Name Is Hidden,625,,,false,
Up ID,626,,,,39
Lanes,626,,,,0
Name,626,,,,I-10 EB
Distance,626,,,,1123
Speed,626,,,,45
Time,626,,,,17.0
Grade,626,,,,0
Median,626,,,,11
Offset,626,,,,0
TWLTL,626,,,,0
Crosswalk Width,626,,,,16
Mandatory Distance,626,,,,200
Mandatory Distance2,626,,,,1980
Positioning Distance,626,,,,1320
Positioning Distance2,626,,,,2640
Curve Pt X,626,,,,
Curve Pt Y,626,,,,
Curve Pt Z,626,,,,
Link Is Hidden,626,,,,false
Street Name Is Hidden,626,,,,false
Up ID,638,90,,,
Lanes,638,3,,,
Name,638,67th Ave,,,
Distance,638,1183,,,
Speed,638,40,,,
Time,638,20.2,,,
Grade,638,0,,,
Median,638,0,,,
Offset,638,0,,,
TWLTL,638,0,,,
Crosswalk Width,638,16,,,
Mandatory Distance,638,200,,,
Mandatory Distance2,638,1761,,,
Positioning Distance,638,1174,,,
Positioning Distance2,638,2348,,,
Curve Pt X,638,,,,
Curve Pt Y,638,,,,
Curve Pt Z,638,,,,
Link Is Hidden,638,false,,,
Street Name Is Hidden,638,false,,,
Up ID,646,105,,,
Lanes,646,3,,,
Name,646,83rd Ave,,,
Distance,646,1294,,,
Speed,646,45,,,
Time,646,19.6,,,
Grade,646,0,,,
Median,646,0,,,
Offset,646,0,,,
TWLTL,646,0,,,
Crosswalk Width,646,16,,,
Mandatory Distance,646,200,,,
Mandatory Distance2,646,1980,,,
Positioning Distance,646,1320,,,
Positioning Distance2,646,2640,,,
Curve Pt X,646,,,,
Curve Pt Y,646,,,,
Curve Pt Z,646,,,,
Link Is Hidden,646,false,,,
Street Name Is Hidden,646,false,,,
Up ID,667,23,,,
Lanes,667,3,,,
Name,667,59th Ave,,,
Distance,667,2522,,,
Speed,667,40,,,
Time,667,43.0,,,
Grade,667,0,,,
Median,667,11,,,
Offset,667,0,,,
TWLTL,667,1,,,
Crosswalk Width,667,16,,,
Mandatory Distance,667,200,,,
Mandatory Distance2,667,1761,,,
Positioning Distance,667,1174,,,
Positioning Distance2,667,2348,,,
Curve Pt X,667,,,,
Curve Pt Y,667,,,,
Curve Pt Z,667,,,,
Link Is Hidden,667,false,,,
Street Name Is Hidden,667,false,,,
Up ID,678,,12,,
Lanes,678,,2,,
Name,678,,75th Ave,,
Distance,678,,5395,,
Speed,678,,45,,
Time,678,,81.7,,
Grade,678,,0,,
Median,678,,11,,
Offset,678,,0,,
TWLTL,678,,1,,
Crosswalk Width,678,,16,,
Mandatory Distance,678,,200,,
Mandatory Distance2,678,,1980,,
Positioning Distance,678,,1320,,
Positioning Distance2,678,,2640,,
Curve Pt X,678,,,,
Curve Pt Y,678,,,,
Curve Pt Z,678,,,,
Link Is Hidden,678,,false,,
Street Name Is Hidden,678,,false,,
Up ID,682,,20,,
Lanes,682,,2,,
Name,682,,67th Ave,,
Distance,682,,5334,,
Speed,682,,40,,
Time,682,,90.9,,
Grade,682,,0,,
Median,682,,11,,
Offset,682,,0,,
TWLTL,682,,1,,
Crosswalk Width,682,,16,,
Mandatory Distance,682,,200,,
Mandatory Distance2,682,,1761,,
Positioning Distance,682,,1174,,
Positioning Distance2,682,,2348,,
Curve Pt X,682,,,,
Curve Pt Y,682,,,,
Curve Pt Z,682,,,,
Link Is Hidden,682,,false,,
Street Name Is Hidden,682,,false,,
Up ID,683,,188,,
Lanes,683,,2,,
Name,683,,59th Ave,,
Distance,683,,4605,,
Speed,683,,45,,
Time,683,,69.8,,
Grade,683,,0,,
Median,683,,0,,
Offset,683,,0,,
TWLTL,683,,1,,
Crosswalk Width,683,,16,,
Mandatory Distance,683,,200,,
Mandatory Distance2,683,,1980,,
Positioning Distance,683,,1320,,
Positioning Distance2,683,,2640,,
Curve Pt X,683,,,,
Curve Pt Y,683,,,,
Curve Pt Z,683,,,,
Link Is Hidden,683,,false,,
Street Name Is Hidden,683,,false,,
Up ID,944,,,27,967
Lanes,944,,,1,*1
Name,944,,,Roosevelt,Roosevelt
Distance,944,,,544,187
Speed,944,,,25,25
Time,944,,,14.8,5.1
Grade,944,,,0,0
Median,944,,,0,0
Offset,944,,,0,0
TWLTL,944,,,0,0
Crosswalk Width,944,,,16,16
Mandatory Distance,944,,,100,100
Mandatory Distance2,944,,,1101,1101
Positioning Distance,944,,,734,734
Positioning Distance2,944,,,1468,1468
Curve Pt X,944,,,,
Curve Pt Y,944,,,,
Curve Pt Z,944,,,,
Link Is Hidden,944,,,false,false
Street Name Is Hidden,944,,,false,false
Up ID,945,31,,,
Lanes,945,3,,,
Name,945,51st Ave,,,
Distance,945,2531,,,
Speed,945,40,,,
Time,945,43.1,,,
Grade,945,0,,,
Median,945,11,,,
Offset,945,0,,,
TWLTL,945,1,,,
Crosswalk Width,945,16,,,
Mandatory Distance,945,200,,,
Mandatory Distance2,945,1761,,,
Positioning Distance,945,1174,,,
Positioning Distance2,945,2348,,,
Curve Pt X,945,,,,
Curve Pt Y,945,,,,
Curve Pt Z,945,,,,
Link Is Hidden,945,false,,,
Street Name Is Hidden,945,false,,,
Up ID,946,,,,2
Lanes,946,,,,*2
Name,946,,,,I-10 WB
Distance,946,,,,1830
Speed,946,,,,45
Time,946,,,,27.7
Grade,946,,,,0
Median,946,,,,0
Offset,946,,,,0
TWLTL,946,,,,0
Crosswalk Width,946,,,,16
Mandatory Distance,946,,,,200
Mandatory Distance2,946,,,,1980
Positioning Distance,946,,,,1320
Positioning Distance2,946,,,,2640
Curve Pt X,946,,,,
Curve Pt Y,946,,,,
Curve Pt Z,946,,,,
Link Is Hidden,946,,,,false
Street Name Is Hidden,946,,,,false
Up ID,947,,,9,
Lanes,947,,,0,
Name,947,,,I-10 WB,
Distance,947,,,1340,
Speed,947,,,45,
Time,947,,,20.3,
Grade,947,,,0,
Median,947,,,11,
Offset,947,,,0,
TWLTL,947,,,0,
Crosswalk Width,947,,,16,
Mandatory Distance,947,,,200,
Mandatory Distance2,947,,,1980,
Positioning Distance,947,,,1320,
Positioning Distance2,947,,,2640,
Curve Pt X,947,,,,
Curve Pt Y,947,,,,
Curve Pt Z,947,,,,
Link Is Hidden,947,,,false,
Street Name Is Hidden,947,,,false,
Up ID,953,,,,18
Lanes,953,,,,1
Name,953,,,,Latham
Distance,953,,,,548
Speed,953,,,,45
Time,953,,,,8.3
Grade,953,,,,0
Median,953,,,,0
Offset,953,,,,0
TWLTL,953,,,,0
Crosswalk Width,953,,,,16
Mandatory Distance,953,,,,200
Mandatory Distance2,953,,,,1980
Positioning Distance,953,,,,1320
Positioning Distance2,953,,,,2640
Curve Pt X,953,,,,
Curve Pt Y,953,,,,
Curve Pt Z,953,,,,
Link Is Hidden,953,,,,false
Street Name Is Hidden,953,,,,false
Up ID,967,,,944,
Lanes,967,,,1,
Name,967,,,Roosevelt,
Distance,967,,,187,
Speed,967,,,25,
Time,967,,,5.1,
Grade,967,,,0,
Median,967,,,0,
Offset,967,,,0,
TWLTL,967,,,0,
Crosswalk Width,967,,,16,
Mandatory Distance,967,,,200,
Mandatory Distance2,967,,,1101,
Positioning Distance,967,,,734,
Positioning Distance2,967,,,1468,
Curve Pt X,967,,,,
Curve Pt Y,967,,,,
Curve Pt Z,967,,,,
Link Is Hidden,967,,,false,
Street Name Is Hidden,967,,,false,
Up ID,971,,,2,
Lanes,971,,,0,
Name,971,,,I-10 WB,
Distance,971,,,1783,
Speed,971,,,45,
Time,971,,,27.0,
Grade,971,,,0,
Median,971,,,0,
Offset,971,,,0,
TWLTL,971,,,0,
Crosswalk Width,971,,,16,
Mandatory Distance,971,,,200,
Mandatory Distance2,971,,,1980,
Positioning Distance,971,,,1320,
Positioning Distance2,971,,,2640,
Curve Pt X,971,,,,
Curve Pt Y,971,,,,
Curve Pt Z,971,,,,
Link Is Hidden,971,,,false,
Street Name Is Hidden,971,,,false,
Up ID,972,,,3,
Lanes,972,,,*2,
Name,972,,,I-10 EB,
Distance,972,,,1442,
Speed,972,,,45,
Time,972,,,21.8,
Grade,972,,,0,
Median,972,,,0,
Offset,972,,,0,
TWLTL,972,,,0,
Crosswalk Width,972,,,16,
Mandatory Distance,972,,,200,
Mandatory Distance2,972,,,1980,
Positioning Distance,972,,,1320,
Positioning Distance2,972,,,2640,
Curve Pt X,972,,,,
Curve Pt Y,972,,,,
Curve Pt Z,972,,,,
Link Is Hidden,972,,,false,
Street Name Is Hidden,972,,,false,

[Lanes]
Lane Group Data
RECORDNAME,INTID,NBL,NBT,NBR,SBL,SBT,SBR,EBL,EBT,EBR,WBL,WBT,WBR,PED,HOLD
Up Node,1,2,2,2,105,105,105,373,373,373,6,6,6,,
Dest Node,1,373,105,6,6,2,373,105,6,2,2,373,105,,
Lanes,1,1,3,0,1,3,0,1,2,0,1,2,1,,
Shared,1,0,2,,0,2,,0,2,,0,0,,,
Width,1,11,11,11,11,11,11,11,11,11,11,11,11,,
Storage,1,300,,,280,,,160,,,150,,500,,
Taper,1,100,,,100,,,100,,,100,,100,,
StLanes,1,1,,,1,,,1,,,1,,0,,
Grade,1,,,,,,,,,,,,,,
Speed,1,,45,,,45,,,45,,,45,,,
Phase1,1,7,4,,3,8,,1,6,,5,2,,,
PermPhase1,1,4,,,8,,,6,,,2,,2,,
LostTime,1,4,5.7,4,4,5.7,4,4,5.9,4,4,5.9,5.9,,
Lost Time Adjust,1,0,0,0,0,0,0,0,0,0,0,0,0,,
IdealFlow,1,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,
SatFlow,1,1711,4744,0,1711,4862,0,1711,3343,0,1711,3421,1531,,
SatFlowPerm,1,681,4744,0,630,4862,0,1073,3343,0,582,3421,1531,,
Allow RTOR,1,1,1,1,1,1,1,1,1,1,1,1,1,,
SatFlowRTOR,1,0,63,0,0,11,0,0,19,0,0,0,134,,
Volume,1,75,361,109,160,577,45,55,448,80,138,231,67,,
Peds,1,0,0,0,0,0,0,0,0,0,0,0,0,,
Bicycles,1,0,0,0,0,0,0,0,0,0,0,0,0,,
PHF,1,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,
Growth,1,100,100,100,100,100,100,100,100,100,100,100,100,,
HeavyVehicles,1,2,2,2,2,2,2,2,2,2,2,2,2,,
BusStops,1,0,0,0,0,0,0,0,0,0,0,0,0,,
