[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,0.5
Walk,5.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.10
PedSpeed,4.0
LostTimeAdjust,0.0
ScenarioDate,09/13/2011

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,0,93545,-61878,0,,,,,,
2,0,89290,-57617,0,,,,,,
3,0,87004,-55281,0,,,,,,
4,0,83193,-51392,0,,,,,,
5,0,82339,-50510,0,,,,,,
6,0,77833,-46274,0,,,,,,
7,0,73946,-42309,0,,,,,,
8,0,72815,-41148,0,,,,,,
9,0,72422,-40744,0,,,,,,
10,0,71413,-39751,0,,,,,,
11,0,67344,-36917,0,,,,,,
12,0,65902,-36444,0,,,,,,
13,0,65607,-36340,0,,,,,,
21,1,96223,-64530,0,,,,,,
38,1,83189,-50450,0,,,,,,
39,1,83195,-52103,0,,,,,,
40,1,82892,-50165,0,,,,,,
41,2,79318,-47411,0,,,,,,
44,1,77233,-46264,0,,,,,,
45,1,78631,-46264,0,,,,,,
46,1,77831,-46939,0,,,,,,
47,1,77831,-45777,0,,,,,,
49,1,73465,-42788,0,,,,,,
50,1,74372,-41858,0,,,,,,
51,1,72462,-41471,0,,,,,,
52,1,73162,-40829,0,,,,,,
54,1,71059,-40110,0,,,,,,
55,1,71873,-41214,0,,,,,,
56,1,72948,-40264,0,,,,,,
57,1,67332,-36151,0,,,,,,
60,1,67327,-38661,0,,,,,,
63,1,65477,-37884,0,,,,,,
64,1,65497,-37870,0,,,,,,
82,1,92220,-61894,0,,,,,,
Curve Pt X,46,,,,,,,,
Curve Pt Y,46,,,,,,,,
Curve Pt Z,46,,,,,,,,
Link Is Hidden,46,,false,,,,,,
Street Name Is Hidden,46,,false,,,,,,
Up ID,47,6,,,,,,,
Lanes,47,2,,,,,,,
Name,47,75th Avenue,,,,,,,
Distance,47,497,,,,,,,
Speed,47,40,,,,,,,
Time,47,8.5,,,,,,,
Grade,47,0,,,,,,,
Median,47,12,,,,,,,
Offset,47,0,,,,,,,
TWLTL,47,1,,,,,,,
Crosswalk Width,47,16,,,,,,,
Mandatory Distance,47,200,,,,,,,
Mandatory Distance2,47,1761,,,,,,,
Positioning Distance,47,1174,,,,,,,
Positioning Distance2,47,2348,,,,,,,
Curve Pt X,47,,,,,,,,
Curve Pt Y,47,,,,,,,,
Curve Pt Z,47,,,,,,,,
Link Is Hidden,47,false,,,,,,,
Street Name Is Hidden,47,false,,,,,,,
Up ID,49,,,,,,,,7
Lanes,49,,,,,,,,2
Name,49,,,,,,,,Cotton Crossing
Distance,49,,,,,,,,679
Speed,49,,,,,,,,35
Time,49,,,,,,,,13.2
Grade,49,,,,,,,,0
Median,49,,,,,,,,24
Offset,49,,,,,,,,0
TWLTL,49,,,,,,,,0
Crosswalk Width,49,,,,,,,,16
Mandatory Distance,49,,,,,,,,200
Mandatory Distance2,49,,,,,,,,1539
Positioning Distance,49,,,,,,,,1026
Positioning Distance2,49,,,,,,,,2052
Curve Pt X,49,,,,,,,,
Curve Pt Y,49,,,,,,,,
Curve Pt Z,49,,,,,,,,
Link Is Hidden,49,,,,,,,,false
Street Name Is Hidden,49,,,,,,,,false
Up ID,50,,,,,7,,,
Lanes,50,,,,,2,,,
Name,50,,,,,Cotton Crossing,,,
Distance,50,,,,,620,,,
Speed,50,,,,,35,,,
Time,50,,,,,12.1,,,
Grade,50,,,,,0,,,
Median,50,,,,,24,,,
Offset,50,,,,,0,,,
TWLTL,50,,,,,0,,,
Crosswalk Width,50,,,,,16,,,
Mandatory Distance,50,,,,,200,,,
Mandatory Distance2,50,,,,,1539,,,
Positioning Distance,50,,,,,1026,,,
Positioning Distance2,50,,,,,2052,,,
Curve Pt X,50,,,,,,,,
Curve Pt Y,50,,,,,,,,
Curve Pt Z,50,,,,,,,,
Link Is Hidden,50,,,,,false,,,
Street Name Is Hidden,50,,,,,false,,,
Up ID,51,,,,,,,,8
Lanes,51,,,,,,,,2
Name,51,,,,,,,,83rd Avenue
Distance,51,,,,,,,,478
Speed,51,,,,,,,,25
Time,51,,,,,,,,13.0
Grade,51,,,,,,,,0
Median,51,,,,,,,,12
Offset,51,,,,,,,,0
TWLTL,51,,,,,,,,0
Crosswalk Width,51,,,,,,,,16
Mandatory Distance,51,,,,,,,,200
Mandatory Distance2,51,,,,,,,,1101
Positioning Distance,51,,,,,,,,734
Positioning Distance2,51,,,,,,,,1468
Curve Pt X,51,,,,,,,,
Curve Pt Y,51,,,,,,,,
Curve Pt Z,51,,,,,,,,
Link Is Hidden,51,,,,,,,,false
Street Name Is Hidden,51,,,,,,,,false
Up ID,52,,,,,8,,,
Lanes,52,,,,,2,,,
Name,52,,,,,83rd Avenue,,,
Distance,52,,,,,471,,,
Speed,52,,,,,25,,,
Time,52,,,,,12.8,,,
Grade,52,,,,,0,,,
Median,52,,,,,0,,,
Offset,52,,,,,0,,,
TWLTL,52,,,,,0,,,
Crosswalk Width,52,,,,,16,,,
Mandatory Distance,52,,,,,200,,,
Mandatory Distance2,52,,,,,1101,,,
Positioning Distance,52,,,,,734,,,
Positioning Distance2,52,,,,,1468,,,
Curve Pt X,52,,,,,,,,
Curve Pt Y,52,,,,,,,,
Curve Pt Z,52,,,,,,,,
Link Is Hidden,52,,,,,false,,,
Street Name Is Hidden,52,,,,,false,,,
Up ID,54,,,,,,,,10
Lanes,54,,,,,,,,1
Name,54,,,,,,,,85th Avenue
Distance,54,,,,,,,,504
Speed,54,,,,,,,,30
Time,54,,,,,,,,11.5
Grade,54,,,,,,,,0
Median,54,,,,,,,,12
Offset,54,,,,,,,,0
TWLTL,54,,,,,,,,1
Crosswalk Width,54,,,,,,,,16
Mandatory Distance,54,,,,,,,,200
Mandatory Distance2,54,,,,,,,,1320
Positioning Distance,54,,,,,,,,880
Positioning Distance2,54,,,,,,,,1760
Curve Pt X,54,,,,,,,,
Curve Pt Y,54,,,,,,,,
Curve Pt Z,54,,,,,,,,
Link Is Hidden,54,,,,,,,,false
Street Name Is Hidden,54,,,,,,,,false
Up ID,55,,,,,,,,9
Lanes,55,,,,,,,,2
Name,55,,,,,,,,Peoria Avenue
Distance,55,,,,,,,,723
Speed,55,,,,,,,,30
Time,55,,,,,,,,16.4
Grade,55,,,,,,,,0
Median,55,,,,,,,,12
Offset,55,,,,,,,,0
TWLTL,55,,,,,,,,0
Crosswalk Width,55,,,,,,,,16
Mandatory Distance,55,,,,,,,,200
Mandatory Distance2,55,,,,,,,,1320
Positioning Distance,55,,,,,,,,880
Positioning Distance2,55,,,,,,,,1760
Curve Pt X,55,,,,,,,,
Curve Pt Y,55,,,,,,,,
Curve Pt Z,55,,,,,,,,
Link Is Hidden,55,,,,,,,,false
Street Name Is Hidden,55,,,,,,,,false
Up ID,56,,,,,9,,,
Lanes,56,,,,,2,,,
Name,56,,,,,Peoria Avenue,,,
Distance,56,,,,,712,,,
Speed,56,,,,,25,,,
Time,56,,,,,19.4,,,
Grade,56,,,,,0,,,
Median,56,,,,,12,,,
Offset,56,,,,,0,,,
TWLTL,56,,,,,0,,,
Crosswalk Width,56,,,,,16,,,
Mandatory Distance,56,,,,,200,,,
Mandatory Distance2,56,,,,,1101,,,
Positioning Distance,56,,,,,734,,,
Positioning Distance2,56,,,,,1468,,,
Curve Pt X,56,,,,,,,,
Curve Pt Y,56,,,,,,,,
Curve Pt Z,56,,,,,,,,
Link Is Hidden,56,,,,,false,,,
Street Name Is Hidden,56,,,,,false,,,
Up ID,57,11,,,,,,,
Lanes,57,2,,,,,,,
Name,57,91st Avenue,,,,,,,
Distance,57,766,,,,,,,
Speed,57,40,,,,,,,
Time,57,13.1,,,,,,,
Grade,57,0,,,,,,,
Median,57,12,,,,,,,
Offset,57,0,,,,,,,
TWLTL,57,0,,,,,,,
Crosswalk Width,57,16,,,,,,,
Mandatory Distance,57,200,,,,,,,
Mandatory Distance2,57,1761,,,,,,,
Positioning Distance,57,1174,,,,,,,
Positioning Distance2,57,2348,,,,,,,
Curve Pt X,57,,,,,,,,
Curve Pt Y,57,,,,,,,,
Curve Pt Z,57,,,,,,,,
Link Is Hidden,57,false,,,,,,,
Street Name Is Hidden,57,false,,,,,,,
Up ID,60,,11,,,,,,
Lanes,60,,*2,,,,,,
Name,60,,91st Avenue,,,,,,
Distance,60,,1744,,,,,,
Speed,60,,40,,,,,,
Time,60,,29.7,,,,,,
Grade,60,,0,,,,,,
Median,60,,12,,,,,,
Offset,60,,0,,,,,,
TWLTL,60,,1,,,,,,
Crosswalk Width,60,,16,,,,,,
Mandatory Distance,60,,200,,,,,,
Mandatory Distance2,60,,1761,,,,,,
Positioning Distance,60,,1174,,,,,,
Positioning Distance2,60,,2348,,,,,,
Curve Pt X,60,,,,,,,,
Curve Pt Y,60,,,,,,,,
Curve Pt Z,60,,,,,,,,
Link Is Hidden,60,,false,,,,,,
Street Name Is Hidden,60,,false,,,,,,
Up ID,63,,12,,,,,,
Lanes,63,,0,,,,,,
Name,63,,SR 101 Loop (NB),,,,,,
Distance,63,,1501,,,,,,
Speed,63,,30,,,,,,
Time,63,,34.1,,,,,,
Grade,63,,0,,,,,,
Median,63,,12,,,,,,
Offset,63,,0,,,,,,
TWLTL,63,,0,,,,,,
Crosswalk Width,63,,16,,,,,,
Mandatory Distance,63,,200,,,,,,
Mandatory Distance2,63,,1320,,,,,,
Positioning Distance,63,,880,,,,,,
Positioning Distance2,63,,1760,,,,,,
Curve Pt X,63,,,,,,,,
Curve Pt Y,63,,,,,,,,
Curve Pt Z,63,,,,,,,,
Link Is Hidden,63,,false,,,,,,
Street Name Is Hidden,63,,false,,,,,,
Up ID,64,,13,,,,,,
Lanes,64,,2,,,,,,
Name,64,,SR 101 Loop (SB),,,,,,
Distance,64,,1534,,,,,,
Speed,64,,30,,,,,,
Time,64,,34.9,,,,,,
Grade,64,,0,,,,,,
Median,64,,0,,,,,,
Offset,64,,0,,,,,,
TWLTL,64,,0,,,,,,
Crosswalk Width,64,,16,,,,,,
Mandatory Distance,64,,200,,,,,,
Mandatory Distance2,64,,1320,,,,,,
Positioning Distance,64,,880,,,,,,
Positioning Distance2,64,,1760,,,,,,
Curve Pt X,64,,,,,,,,
Curve Pt Y,64,,,,,,,,
Curve Pt Z,64,,,,,,,,
Link Is Hidden,64,,false,,,,,,
Street Name Is Hidden,64,,false,,,,,,
Up ID,82,,,,1,,,,
Lanes,82,,,,2,,,,
Name,82,,,,Bethany Home Road,,,,
Distance,82,,,,1325,,,,
Speed,82,,,,30,,,,
Time,82,,,,30.1,,,,
Grade,82,,,,0,,,,
Median,82,,,,12,,,,
Offset,82,,,,0,,,,
TWLTL,82,,,,1,,,,
Crosswalk Width,82,,,,16,,,,
Mandatory Distance,82,,,,200,,,,
Mandatory Distance2,82,,,,1320,,,,
Positioning Distance,82,,,,880,,,,
Positioning Distance2,82,,,,1760,,,,
Curve Pt X,82,,,,,,,,
Curve Pt Y,82,,,,,,,,
Curve Pt Z,82,,,,,,,,
Link Is Hidden,82,,,,false,,,,
Street Name Is Hidden,82,,,,false,,,,
Up ID,84,,,1,,,,,
Lanes,84,,,2,,,,,
Name,84,,,Bethany Home Road,,,,,
Distance,84,,,1405,,,,,
Speed,84,,,30,,,,,
Time,84,,,31.9,,,,,
Grade,84,,,0,,,,,
Median,84,,,12,,,,,
Offset,84,,,0,,,,,
TWLTL,84,,,1,,,,,
Crosswalk Width,84,,,16,,,,,
Mandatory Distance,84,,,200,,,,,
Mandatory Distance2,84,,,1320,,,,,
Positioning Distance,84,,,880,,,,,
Positioning Distance2,84,,,1760,,,,,
Curve Pt X,84,,,,,,,,
Curve Pt Y,84,,,,,,,,
Curve Pt Z,84,,,,,,,,
Link Is Hidden,84,,,false,,,,,
Street Name Is Hidden,84,,,false,,,,,
Up ID,88,1,,,,,,,
Lanes,88,1,,,,,,,
Name,88,51st Avenue,,,,,,,
Distance,88,886,,,,,,,
Speed,88,30,,,,,,,
Time,88,20.1,,,,,,,
Grade,88,0,,,,,,,
Median,88,0,,,,,,,
Offset,88,0,,,,,,,
TWLTL,88,0,,,,,,,
Crosswalk Width,88,16,,,,,,,
Mandatory Distance,88,200,,,,,,,
Mandatory Distance2,88,1320,,,,,,,
Positioning Distance,88,880,,,,,,,
Positioning Distance2,88,1760,,,,,,,
Curve Pt X,88,,,,,,,,
Curve Pt Y,88,,,,,,,,
Curve Pt Z,88,,,,,,,,
Link Is Hidden,88,false,,,,,,,
Street Name Is Hidden,88,false,,,,,,,
Up ID,91,2,,,,,,,
Lanes,91,1,,,,,,,
Name,91,57th Drive,,,,,,,
Distance,91,883,,,,,,,
Speed,91,30,,,,,,,
Time,91,20.1,,,,,,,
Grade,91,0,,,,,,,
Median,91,24,,,,,,,
Offset,91,0,,,,,,,
TWLTL,91,0,,,,,,,
Crosswalk Width,91,16,,,,,,,
Mandatory Distance,91,200,,,,,,,
Mandatory Distance2,91,1320,,,,,,,
Positioning Distance,91,880,,,,,,,
Positioning Distance2,91,1760,,,,,,,
Curve Pt X,91,89530,,,,,,,
Curve Pt Y,91,-57459,,,,,,,
Curve Pt Z,91,0,,,,,,,
Link Is Hidden,91,false,,,,,,,
Street Name Is Hidden,91,false,,,,,,,
Up ID,99,,,,3,,,,
Lanes,99,,,,1,,,,
Name,99,,,,Myrtle Avenue,,,,
Distance,99,,,,518,,,,
Speed,99,,,,25,,,,
Time,99,,,,14.1,,,,
Grade,99,,,,0,,,,
Median,99,,,,12,,,,
Offset,99,,,,0,,,,
TWLTL,99,,,,1,,,,
Crosswalk Width,99,,,,16,,,,
Mandatory Distance,99,,,,200,,,,
Mandatory Distance2,99,,,,1101,,,,
Positioning Distance,99,,,,734,,,,
Positioning Distance2,99,,,,1468,,,,
Curve Pt X,99,,,,,,,,
Curve Pt Y,99,,,,,,,,
Curve Pt Z,99,,,,,,,,
Link Is Hidden,99,,,,false,,,,
Street Name Is Hidden,99,,,,false,,,,
Up ID,102,,,3,,,,,
Lanes,102,,,*2,,,,,
Name,102,,,Myrtle Avenue,,,,,
Distance,102,,,489,,,,,
Speed,102,,,25,,,,,
Time,102,,,13.3,,,,,
Grade,102,,,0,,,,,
Median,102,,,12,,,,,
Offset,102,,,0,,,,,
TWLTL,102,,,1,,,,,
Crosswalk Width,102,,,16,,,,,
Mandatory Distance,102,,,200,,,,,
Mandatory Distance2,102,,,1101,,,,,
Positioning Distance,102,,,734,,,,,
Positioning Distance2,102,,,1468,,,,,
Curve Pt X,102,,,,,,,,
Curve Pt Y,102,,,,,,,,
Curve Pt Z,102,,,,,,,,
Link Is Hidden,102,,,false,,,,,
Street Name Is Hidden,102,,,false,,,,,
Up ID,105,,,,4,,,,
Lanes,105,,,,2,,,,
Name,105,,,,Northern Avenue,,,,
Distance,105,,,,756,,,,
Speed,105,,,,30,,,,
Time,105,,,,17.2,,,,
Grade,105,,,,0,,,,
Median,105,,,,12,,,,
Offset,105,,,,0,,,,
TWLTL,105,,,,1,,,,
Crosswalk Width,105,,,,16,,,,
Mandatory Distance,105,,,,200,,,,
Mandatory Distance2,105,,,,1320,,,,
Positioning Distance,105,,,,880,,,,
Positioning Distance2,105,,,,1760,,,,
Curve Pt X,105,,,,,,,,
Curve Pt Y,105,,,,,,,,
Curve Pt Z,105,,,,,,,,
Link Is Hidden,105,,,,false,,,,
Street Name Is Hidden,105,,,,false,,,,
Up ID,109,,,4,,,,,
Lanes,109,,,2,,,,,
Name,109,,,Northern Avenue,,,,,
Distance,109,,,1477,,,,,
Speed,109,,,30,,,,,
Time,109,,,33.6,,,,,
Grade,109,,,0,,,,,
Median,109,,,12,,,,,
Offset,109,,,0,,,,,
TWLTL,109,,,1,,,,,
Crosswalk Width,109,,,16,,,,,
Mandatory Distance,109,,,200,,,,,
Mandatory Distance2,109,,,1320,,,,,
Positioning Distance,109,,,880,,,,,
Positioning Distance2,109,,,1760,,,,,
Curve Pt X,109,,,,,,,,
Curve Pt Y,109,,,,,,,,
Curve Pt Z,109,,,,,,,,
Link Is Hidden,109,,,false,,,,,
Street Name Is Hidden,109,,,false,,,,,
Up ID,114,,,,13,,,,
Lanes,114,,,,3,,,,
Name,114,,,,Grand Avenue,,,,
Distance,114,,,,2018,,,,
Speed,114,,,,45,,,,
Time,114,,,,30.6,,,,
Grade,114,,,,0,,,,
Median,114,,,,0,,,,
Offset,114,,,,0,,,,
TWLTL,114,,,,0,,,,
Crosswalk Width,114,,,,16,,,,
Mandatory Distance,114,,,,200,,,,
Mandatory Distance2,114,,,,1980,,,,
Positioning Distance,114,,,,1320,,,,
Positioning Distance2,114,,,,2640,,,,
Curve Pt X,114,,,,,,,,
Curve Pt Y,114,,,,,,,,
Curve Pt Z,114,,,,,,,,
Link Is Hidden,114,,,,false,,,,
Street Name Is Hidden,114,,,,false,,,,

[Lanes]
Lane Group Data
RECORDNAME,INTID,NBU,NBL2,NBL,NBT,NBR,NBR2,SBU,SBL2,SBL,SBT,SBR,SBR2,EBU,EBL2,EBL,EBT,EBR,EBR2,WBU,WBL2,WBL,WBT,WBR,WBR2,NWL2,NWL,NWT,NWR,NWR2,SEL2,SEL,SET,SER,SER2,PED,HOLD
Up Node,1,,,,,,,88,88,88,,88,88,82,82,82,82,82,,84,,84,84,84,84,,21,21,21,21,2,2,2,2,,,
Dest Node,1,,,,,,,88,84,21,,82,2,82,2,88,84,21,,84,,21,82,2,88,,82,2,88,84,88,84,21,82,,,
Lanes,1,,,,,,,0,0,0,,0,1,0,0,1,2,1,,0,,1,2,1,0,,1,3,0,0,0,1,3,0,,,
Shared,1,,,,,,,,0,0,,0,,,0,1,2,,,,,1,0,2,,,1,2,0,,0,1,2,,,,
Width,1,,,,,,,12,12,12,,12,12,12,12,12,12,12,,12,,12,12,12,12,,12,12,12,12,12,12,12,12,,,
Storage,1,,,,,,,,,,,,,,,250,,210,,,,135,,,,,250,,,,,250,,,,,
Taper,1,,,,,,,,,,,,,,,25,,25,,,,25,,,,,50,,,,,70,,,,,
StLanes,1,,,,,,,,,,,,,,,1,,1,,,,1,,,,,1,,,,,1,,,,,
Grade,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,1,,,,,,,,,25,,,,,,,40,,,,,,40,,,,,45,,,,,29,,,,
Phase1,1,,,,,,,,,,,,,,7,7,4,,,3,,3,8,,,,5,2,,,1,1,6,,,,
PermPhase1,1,,,,,,,,,,,,-1,,,,,4,,,,,,8,,,,,,,,,,,,,
LostTime,1,,,,,,,4,4,4,,4,4,4,9.3,9.3,8.7,8.7,,6.2,,6.2,6.8,6.8,4,,8.7,7.3,4,4,8.7,8.7,7.3,4,,,
Lost Time Adjust,1,,,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,,
IdealFlow,1,,,,,,,1900,1900,1900,,1900,1900,1900,1900,1900,1900,1900,,1900,,1900,1900,1900,1900,,1900,1900,1900,1900,1900,1900,1900,1900,,,
SatFlow,1,,,,,,,0,0,0,,0,1611,0,0,1770,3336,1441,,0,,1770,3539,1583,0,,1770,5004,0,0,0,1770,5080,0,,,
SatFlowPerm,1,,,,,,,0,0,0,,0,1611,0,0,1770,3336,1441,,0,,1770,3539,1583,0,,1770,5004,0,0,0,1765,5080,0,,,
Allow RTOR,1,,,,,,,1,1,1,,1,1,1,1,1,1,0,,1,,1,1,1,0,,1,1,1,1,1,1,1,1,,,
SatFlowRTOR,1,,,,,,,0,0,0,,0,354,0,0,0,0,0,,0,,0,0,0,0,,0,2,0,0,0,0,1,0,,,
Volume,1,,,,,,,0,0,0,,0,154,0,14,5,446,272,,5,,14,241,94,22,,32,770,70,23,1,157,2825,27,,,
Peds,1,,,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,2,2,0,2,,,
Bicycles,1,,,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,,
PHF,1,,,,,,,0.92,0.79,0.79,,1.00,0.79,0.92,0.70,0.70,0.70,0.70,,0.61,,0.61,0.61,0.61,0.61,,0.94,0.94,0.94,0.94,0.82,0.82,0.82,0.82,,,
Growth,1,,,,,,,110,100,100,,100,100,110,100,100,100,100,,100,,100,100,100,100,,100,100,100,100,100,100,100,100,,,
HeavyVehicles,1,,,,,,,2,2,2,,2,2,2,2,2,2,2,,2,,2,2,2,2,,2,2,2,2,2,2,2,2,,,
BusStops,1,,,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,,
Midblock,1,,,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
Distance,1,,,,,,,,,886,,,,,,,1325,,,,,,1405,,,,,3769,,,,,6022,,,,
TravelTime,1,,,,,,,,,24.2,,,,,,,22.6,,,,,,23.9,,,,,57.1,,,,,141.6,,,,
Right Channeled,1,,,,,,,,,,,,3,,,,,0,,,,,,,0,,,,,1,,,,1,,,
Right Radius,1,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,30,,,,40,,,
Add Lanes,1,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,
Alignment,1,,,,,,,3,0,0,,1,1,3,0,0,0,1,,3,,0,0,1,1,,0,0,1,1,0,0,0,1,,,
Enter Blocked,1,,,,,,,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0,0,,,
HeadwayFact,1,,,,,,,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,1.00,,1.00,1.00,1.00,1.00,,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,
Turning Speed,1,,,,,,,9,15,15,,9,9,9,15,15,60,9,,9,,15,60,9,9,,15,60,9,9,15,15,60,9,,,
FirstDetect,1,,,,,,,,,,,,20,,20,20,100,20,,20,,20,100,20,,,20,100,,,20,20,100,,,,
LastDetect,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectPhase1,1,,,,,,,,,,,,0,,7,7,4,4,,3,,3,8,8,,,5,2,,,1,1,6,,,,
DetectPhase2,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectPhase3,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectPhase4,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
SwitchPhase,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
numDetects,1,,,,,,,,,,,,1,,1,1,2,1,,1,,1,2,1,,,1,2,,,1,1,2,,,,
DetectPos1,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectSize1,1,,,,,,,,,,,,20,,20,20,6,20,,20,,20,6,20,,,20,6,,,20,20,6,,,,
DetectType1,1,,,,,,,,,,,,3,,3,3,3,3,,3,,3,3,3,,,3,3,,,3,3,3,,,,
DetectExtend1,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectQueue1,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectDelay1,1,,,,,,,,,,,,0,,0,0,0,0,,0,,0,0,0,,,0,0,,,0,0,0,,,,
DetectPos2,1,,,,,,,,,,,,,,,,94,,,,,,94,,,,,94,,,,,94,,,,
DetectSize2,1,,,,,,,,,,,,,,,,6,,,,,,6,,,,,6,,,,,6,,,,
DetectType2,1,,,,,,,,,,,,,,,,3,,,,,,3,,,,,3,,,,,3,,,,
DetectExtend2,1,,,,,,,,,,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
Exit Lanes,1,,,,,,,,,0,,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,
CBD,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,
Traffic in shared lane,1,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,
Lane Group Flow,1,,,,,,,0,0,0,,0,195,0,0,27,715,311,,0,,31,395,190,0,,34,917,0,0,0,192,3478,0,,,
Up Node,2,1,,,1,1,,3,,3,3,,,,,,,,,91,,91,,91,,,,,,,,,,,,,
Dest Node,2,1,,,3,91,,3,,91,1,,,,,,,,,91,,1,,3,,,,,,,,,,,,,
Lanes,2,1,,,3,1,,0,,1,3,,,,,,,,,0,,2,,1,,,,,,,,,,,,,
Shared,2,,,,0,,,,,1,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
Width,2,12,,,12,12,,12,,12,12,,,,,,,,,12,,12,,12,,,,,,,,,,,,,
Storage,2,250,,,,290,,,,175,,,,,,,,,,,,90,,,,,,,,,,,,,,,
Taper,2,80,,,,80,,,,85,,,,,,,,,,,,60,,,,,,,,,,,,,,,
StLanes,2,1,,,,1,,,,1,,,,,,,,,,,,2,,,,,,,,,,,,,,,
Grade,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Speed,2,,,,42,,,,,,33,,,,,,,,,,,25,,,,,,,,,,,,,,,
Phase1,2,1,,,6,,,5,,5,2,,,,,,,,,,,4,,4,,,,,,,,,,,,,
PermPhase1,2,,,,,6,,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
LostTime,2,6.4,,,6.2,6.2,,4,,4,5.9,,,,,,,,,4,,6.5,,6.5,,,,,,,,,,,,,
Lost Time Adjust,2,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
IdealFlow,2,1900,,,1900,1900,,1900,,1900,1900,,,,,,,,,1900,,1900,,1900,,,,,,,,,,,,,
SatFlow,2,1770,,,5085,1583,,0,,1770,5085,,,,,,,,,0,,3433,,1583,,,,,,,,,,,,,
SatFlowPerm,2,1770,,,5085,1583,,0,,531,5085,,,,,,,,,0,,3433,,1583,,,,,,,,,,,,,
Allow RTOR,2,1,,,1,1,,1,,1,1,,,,,,,,,1,,1,,1,,,,,,,,,,,,,
SatFlowRTOR,2,0,,,0,72,,0,,0,0,,,,,,,,,0,,0,,15,,,,,,,,,,,,,
Volume,2,8,,,785,62,,0,,122,2945,,,,,,,,,0,,176,,11,,,,,,,,,,,,,
Peds,2,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
Bicycles,2,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
PHF,2,0.86,,,0.86,0.86,,0.88,,0.88,0.88,,,,,,,,,0.92,,0.74,,0.74,,,,,,,,,,,,,
Growth,2,100,,,100,100,,100,,100,100,,,,,,,,,110,,100,,100,,,,,,,,,,,,,
HeavyVehicles,2,2,,,2,2,,2,,2,2,,,,,,,,,2,,2,,2,,,,,,,,,,,,,
BusStops,2,0,,,0,0,,0,,0,0,,,,,,,,,0,,0,,0,,,,,,,,,,,,,
Midblock,2,,,,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,
Distance,2,,,,6022,,,,,,3268,,,,,,,,,,,883,,,,,,,,,,,,,,,
TravelTime,2,,,,97.8,,,,,,67.5,,,,,,,,,,,24.1,,,,,,,,,,,,,,,
Right Channeled,2,,,,,0,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,
Alignment,2,3,,,0,1,,3,,0,0,,,,,,,,,3,,0,,1,,,,,,,,,,,,,
