[Network]
Network Settings
RECORDNAME,DATA
UTDFVERSION,8
Metric,0
yellowTime,3.5
allRedTime,1.0
Walk,7.0
DontWalk,11.0
HV,0.02
PHF,0.92
DefWidth,12
DefFlow,1900
vehLength,25
heavyvehlength,45
criticalgap,4.5
followuptime,2.5
stopthresholdspeed,5.0
criticalmergegap,3.7
growth,1.00
PedSpeed,3.5
LostTimeAdjust,0.0
ScenarioDate,09/14/2021
ScenarioTime,4:38 pm

[Nodes]
Node Data
INTID,TYPE,X,Y,Z,DESCRIPTION,CBD,Inside Radius,Outside Radius,Roundabout Lanes,Circle Speed
1,2,9431,9004,0,,,,,,
2,1,10105,8320,0,,,,,,
3,0,9838,8704,0,,,,,,
4,1,10068,8935,0,,,,,,
5,1,3344,11879,0,,,,,,
6,0,2868,11874,0,,,,,,
7,2,3115,10595,0,,,,,,
8,4,1728,15276,0,,,28,40,1,18
9,1,2706,11853,0,,,,,,
10,2,6363,8862,0,,,,,,
11,1,810,17137,0,,,,,,
12,1,1459,15139,0,,,,,,
13,0,2164,14404,0,,,,,,
14,1,2616,14648,0,,,,,,
IdealFlow,6,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,
SatFlow,6,1863,3539,1863,1863,3539,0,0,0,0,1863,0,1863,,,,,,,,,,,,
SatFlowPerm,6,1863,3539,1863,1863,3539,0,0,0,0,1863,0,1863,,,,,,,,,,,,
Allow RTOR,6,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
SatFlowRTOR,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Volume,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Peds,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Bicycles,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PHF,6,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,
Growth,6,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,
HeavyVehicles,6,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,
BusStops,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Midblock,6,,0,,,0,,,0,,,0,,,,,,,,,,,,,
Distance,6,,1303,,,2669,,,163,,,476,,,,,,,,,,,,,
TravelTime,6,,29.6,,,60.7,,,3.7,,,10.8,,,,,,,,,,,,,
Right Channeled,6,,,0,,,0,,,0,,,0,,,,,,,,,,,,
Alignment,6,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,
Enter Blocked,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HeadwayFact,6,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,
Turning Speed,6,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,
FirstDetect,6,20,100,20,20,100,,,,,20,,20,,,,,,,,,,,,
LastDetect,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectPhase1,6,2,2,2,6,6,,,,,8,,8,,,,,,,,,,,,
DetectPhase2,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectPhase3,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectPhase4,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
SwitchPhase,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
numDetects,6,1,2,1,1,2,,,,,1,,1,,,,,,,,,,,,
DetectPos1,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectSize1,6,20,6,20,20,6,,,,,20,,20,,,,,,,,,,,,
DetectType1,6,3,3,3,3,3,,,,,3,,3,,,,,,,,,,,,
DetectExtend1,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectQueue1,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectDelay1,6,0,0,0,0,0,,,,,0,,0,,,,,,,,,,,,
DetectPos2,6,,94,,,94,,,,,,,,,,,,,,,,,,,
DetectSize2,6,,6,,,6,,,,,,,,,,,,,,,,,,,
DetectType2,6,,3,,,3,,,,,,,,,,,,,,,,,,,
DetectExtend2,6,,0,,,0,,,,,,,,,,,,,,,,,,,
Exit Lanes,6,,0,,,0,,,0,,,0,,,,,,,,,,,,,
CBD,6,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Up Node,8,13,13,13,17,17,17,12,12,12,16,16,16,,,,,,,,,,,,
Dest Node,8,12,17,16,16,13,12,17,16,13,13,12,17,,,,,,,,,,,,
Lanes,8,0,2,0,0,2,0,0,1,0,0,1,0,,,,,,,,,,,,
Shared,8,0,3,,0,3,,0,3,,0,3,,,,,,,,,,,,,
Width,8,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,
Storage,8,,,,,,,,,,,,,,,,,,,,,,,,
Taper,8,,,,,,,,,,,,,,,,,,,,,,,,
StLanes,8,,,,,,,,,,,,,,,,,,,,,,,,
Grade,8,,,,,,,,,,,,,,,,,,,,,,,,
Speed,8,,30,,,30,,,30,,,30,,,,,,,,,,,,,
SignControl,8,,2,,,2,,,2,,,2,,,,,,,,,,,,,
IdealFlow,8,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,
SatFlow,8,0,3539,0,0,3539,0,0,1863,0,0,1863,0,,,,,,,,,,,,
SatFlowPerm,8,0,3539,0,0,3539,0,0,1863,0,0,1863,0,,,,,,,,,,,,
Allow RTOR,8,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
SatFlowRTOR,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Volume,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Peds,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Bicycles,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PHF,8,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,
Growth,8,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,
HeavyVehicles,8,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,
BusStops,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Midblock,8,,0,,,0,,,0,,,0,,,,,,,,,,,,,
Distance,8,,975,,,747,,,302,,,264,,,,,,,,,,,,,
TravelTime,8,,22.2,,,17.0,,,6.9,,,6.0,,,,,,,,,,,,,
Right Channeled,8,,,0,,,0,,,0,,,0,,,,,,,,,,,,
Alignment,8,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,
Enter Blocked,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HeadwayFact,8,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,
Turning Speed,8,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,
FirstDetect,8,20,100,,20,100,,20,100,,20,100,,,,,,,,,,,,,
LastDetect,8,0,0,,0,0,,0,0,,0,0,,,,,,,,,,,,,
Exit Lanes,8,,0,,,0,,,0,,,0,,,,,,,,,,,,,
CBD,8,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Up Node,13,6,6,6,8,8,8,15,15,15,14,14,14,,,,,,,,,,,,
Dest Node,13,15,8,14,14,6,15,8,14,6,6,15,8,,,,,,,,,,,,
Lanes,13,1,2,1,1,2,1,2,1,0,1,1,0,,,,,,,,,,,,
Shared,13,0,0,,0,0,,0,2,,0,2,,,,,,,,,,,,,
Width,13,12,12,12,12,12,12,12,12,12,12,12,12,,,,,,,,,,,,
Storage,13,440,,380,430,,380,195,,,,,,,,,,,,,,,,,
Taper,13,25,,25,25,,25,25,,,,,,,,,,,,,,,,,
StLanes,13,1,,1,1,,1,2,,,,,,,,,,,,,,,,,
Grade,13,,,,,,,,,,,,,,,,,,,,,,,,
Speed,13,,30,,,30,,,30,,,30,,,,,,,,,,,,,
Phase1,13,,2,,,6,,,4,,,8,,,,,,,,,,,,,
PermPhase1,13,2,,2,6,,6,4,,,8,,,,,,,,,,,,,,
LostTime,13,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4.5,4.5,4,,,,,,,,,,,,
Lost Time Adjust,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
IdealFlow,13,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,1900,,,,,,,,,,,,
SatFlow,13,1863,3539,1863,1863,3539,1863,3614,1863,0,1863,1863,0,,,,,,,,,,,,
SatFlowPerm,13,1863,3539,1863,1863,3539,1863,3614,1863,0,1863,1863,0,,,,,,,,,,,,
Allow RTOR,13,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,
SatFlowRTOR,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Volume,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Peds,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Bicycles,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
PHF,13,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,,,,,,
Growth,13,100,100,100,100,100,100,100,100,100,100,100,100,,,,,,,,,,,,
HeavyVehicles,13,2,2,2,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,
BusStops,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Midblock,13,,0,,,0,,,0,,,0,,,,,,,,,,,,,
Distance,13,,2669,,,975,,,329,,,514,,,,,,,,,,,,,
TravelTime,13,,60.7,,,22.2,,,7.5,,,11.7,,,,,,,,,,,,,
Right Channeled,13,,,0,,,0,,,0,,,0,,,,,,,,,,,,
Alignment,13,0,0,1,0,0,1,0,0,1,0,0,1,,,,,,,,,,,,
Enter Blocked,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
HeadwayFact,13,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,,,,,,
Turning Speed,13,15,60,9,15,60,9,15,60,9,15,60,9,,,,,,,,,,,,
FirstDetect,13,20,100,20,20,100,20,20,100,,20,100,,,,,,,,,,,,,
LastDetect,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectPhase1,13,2,2,2,6,6,6,4,4,,8,8,,,,,,,,,,,,,
DetectPhase2,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectPhase3,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectPhase4,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
SwitchPhase,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
numDetects,13,1,2,1,1,2,1,1,2,,1,2,,,,,,,,,,,,,
DetectPos1,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectSize1,13,20,6,20,20,6,20,20,6,,20,6,,,,,,,,,,,,,
DetectType1,13,3,3,3,3,3,3,3,3,,3,3,,,,,,,,,,,,,
DetectExtend1,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectQueue1,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectDelay1,13,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,,,,,
DetectPos2,13,,94,,,94,,,94,,,94,,,,,,,,,,,,,
DetectSize2,13,,6,,,6,,,6,,,6,,,,,,,,,,,,,
DetectType2,13,,3,,,3,,,3,,,3,,,,,,,,,,,,,
DetectExtend2,13,,0,,,0,,,0,,,0,,,,,,,,,,,,,
Exit Lanes,13,,0,,,0,,,0,,,0,,,,,,,,,,,,,
CBD,13,,0,,,,,,,,,,,,,,,,,,,,,,
Lane Group Flow,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
Up Node,17,8,8,8,20,20,20,,,,,,,18,18,18,,,,,19,19,19,,
Dest Node,17,18,20,19,19,8,18,,,,,,,20,19,8,,,,,8,18,20,,
Lanes,17,0,3,1,1,2,0,,,,,,,1,1,1,,,,,0,0,0,,
Shared,17,0,0,,0,0,,,,,,,,0,1,,,,,,0,0,,,
Width,17,12,12,12,12,12,12,,,,,,,12,12,12,,,,,12,12,12,,
Storage,17,170,,300,,,,,,,,,,260,,260,,,,,,,,,
Taper,17,25,,25,,,,,,,,,,25,,25,,,,,,,,,
StLanes,17,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Grade,17,,,,,,,,,,,,,,,,,,,,,,,,
Speed,17,,30,,,30,,,,,,,,,30,,,,,,,30,,,
Phase1,17,,2,,,6,,,,,,,,,4,,,,,,,,,,
PermPhase1,17,,,2,6,,,,,,,,,4,,4,,,,,,,,,
LostTime,17,4,4.5,4.5,4.5,4.5,4,,,,,,,4.5,4.5,4.5,,,,,4,4,4,,
Lost Time Adjust,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
IdealFlow,17,1900,1900,1900,1900,1900,1900,,,,,,,1900,1900,1900,,,,,1900,1900,1900,,
SatFlow,17,0,5085,1863,1863,3539,0,,,,,,,1770,1770,1863,,,,,0,0,0,,
SatFlowPerm,17,0,5085,1863,1863,3539,0,,,,,,,1770,1770,1863,,,,,0,0,0,,
Allow RTOR,17,1,1,1,1,1,1,,,,,,,1,1,1,,,,,1,1,1,,
SatFlowRTOR,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Volume,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Peds,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Bicycles,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
PHF,17,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,0.92,0.92,0.92,,,,,0.92,0.92,0.92,,
Growth,17,100,100,100,100,100,100,,,,,,,100,100,100,,,,,100,100,100,,
HeavyVehicles,17,2,2,2,2,2,2,,,,,,,2,2,2,,,,,2,2,2,,
BusStops,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Midblock,17,,0,,,0,,,,,,,,,0,,,,,,,0,,,
Distance,17,,747,,,932,,,,,,,,,551,,,,,,,375,,,
TravelTime,17,,17.0,,,21.2,,,,,,,,,12.5,,,,,,,8.5,,,
Right Channeled,17,,,2,,,0,,,,,,,,,0,,,,,,,0,,
Right Radius,17,,,50,,,,,,,,,,,,,,,,,,,,,
Add Lanes,17,,,1,,,,,,,,,,,,,,,,,,,,,
Alignment,17,0,0,1,0,0,1,,,,,,,0,0,1,,,,,0,0,1,,
Enter Blocked,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
HeadwayFact,17,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,1.00,1.00,1.00,,,,,1.00,1.00,1.00,,
Turning Speed,17,15,60,9,15,60,9,,,,,,,15,60,9,,,,,15,60,9,,
FirstDetect,17,,100,20,20,100,,,,,,,,20,100,20,,,,,,,,,
LastDetect,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectPhase1,17,,2,2,6,6,,,,,,,,4,4,4,,,,,,,,,
DetectPhase2,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectPhase3,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectPhase4,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
SwitchPhase,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
numDetects,17,,2,1,1,2,,,,,,,,1,2,1,,,,,,,,,
DetectPos1,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectSize1,17,,6,20,20,6,,,,,,,,20,6,20,,,,,,,,,
DetectType1,17,,3,3,3,3,,,,,,,,3,3,3,,,,,,,,,
DetectExtend1,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectQueue1,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectDelay1,17,,0,0,0,0,,,,,,,,0,0,0,,,,,,,,,
DetectPos2,17,,94,,,94,,,,,,,,,94,,,,,,,,,,
DetectSize2,17,,6,,,6,,,,,,,,,6,,,,,,,,,,
DetectType2,17,,3,,,3,,,,,,,,,3,,,,,,,,,,
DetectExtend2,17,,0,,,0,,,,,,,,,0,,,,,,,,,,
Exit Lanes,17,,0,,,0,,,,,,,,,0,,,,,,,0,,,
CBD,17,,,,,,,,,,,,,,0,,,,,,,,,,
Traffic in shared lane,17,,,,,,,,,,,,,0,,,,,,,,,,,
Lane Group Flow,17,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Up Node,20,17,17,17,11,11,11,,,,,,,22,22,22,,,,,21,21,21,,
Dest Node,20,22,11,21,21,17,22,,,,,,,11,21,17,,,,,17,22,11,,
Lanes,20,1,2,0,0,3,1,,,,,,,0,0,0,,,,,1,1,1,,
Shared,20,0,0,,0,0,,,,,,,,0,0,,,,,,0,1,,,
Width,20,12,12,12,12,12,12,,,,,,,12,12,12,,,,,12,12,12,,
Storage,20,,,,180,,300,,,,,,,,,,,,,,440,,440,,
Taper,20,,,,25,,25,,,,,,,,,,,,,,25,,25,,
StLanes,20,,,,1,,1,,,,,,,,,,,,,,1,,1,,
Grade,20,,,,,,,,,,,,,,,,,,,,,,,,
Speed,20,,30,,,30,,,,,,,,,30,,,,,,,30,,,
Phase1,20,,2,,,6,,,,,,,,,,,,,,,,8,,,
PermPhase1,20,2,,,,,6,,,,,,,,,,,,,,8,,8,,
LostTime,20,4.5,4.5,4,4,4.5,4.5,,,,,,,4,4,4,,,,,4.5,4.5,4.5,,
Lost Time Adjust,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
IdealFlow,20,1900,1900,1900,1900,1900,1900,,,,,,,1900,1900,1900,,,,,1900,1900,1900,,
SatFlow,20,1863,3539,0,0,5085,1863,,,,,,,0,0,0,,,,,1770,1770,1863,,
SatFlowPerm,20,1863,3539,0,0,5085,1863,,,,,,,0,0,0,,,,,1770,1770,1863,,
Allow RTOR,20,1,1,1,1,1,1,,,,,,,1,1,1,,,,,1,1,1,,
SatFlowRTOR,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Volume,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Peds,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Bicycles,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
PHF,20,0.92,0.92,0.92,0.92,0.92,0.92,,,,,,,0.92,0.92,0.92,,,,,0.92,0.92,0.92,,
Growth,20,100,100,100,100,100,100,,,,,,,100,100,100,,,,,100,100,100,,
HeavyVehicles,20,2,2,2,2,2,2,,,,,,,2,2,2,,,,,2,2,2,,
BusStops,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
Midblock,20,,0,,,0,,,,,,,,,0,,,,,,,0,,,
Distance,20,,932,,,395,,,,,,,,,279,,,,,,,603,,,
TravelTime,20,,21.2,,,9.0,,,,,,,,,6.3,,,,,,,13.7,,,
Right Channeled,20,,,0,,,2,,,,,,,,,0,,,,,,,1,,
Right Radius,20,,,,,,50,,,,,,,,,,,,,,,,50,,
Add Lanes,20,,,,,,1,,,,,,,,,,,,,,,,0,,
Alignment,20,0,0,1,0,0,1,,,,,,,0,0,1,,,,,0,0,1,,
Enter Blocked,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,
HeadwayFact,20,1.00,1.00,1.00,1.00,1.00,1.00,,,,,,,1.00,1.00,1.00,,,,,1.00,1.00,1.00,,
Turning Speed,20,15,60,9,15,60,9,,,,,,,15,60,9,,,,,15,60,9,,
FirstDetect,20,20,100,,,100,20,,,,,,,,,,,,,,20,100,20,,
LastDetect,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectPhase1,20,2,2,,,6,6,,,,,,,,,,,,,,8,8,8,,
DetectPhase2,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectPhase3,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectPhase4,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
SwitchPhase,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
numDetects,20,1,2,,,2,1,,,,,,,,,,,,,,1,2,1,,
DetectPos1,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectSize1,20,20,6,,,6,20,,,,,,,,,,,,,,20,6,20,,
DetectType1,20,3,3,,,3,3,,,,,,,,,,,,,,3,3,3,,
DetectExtend1,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectQueue1,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectDelay1,20,0,0,,,0,0,,,,,,,,,,,,,,0,0,0,,
DetectPos2,20,,94,,,94,,,,,,,,,,,,,,,,94,,,
DetectSize2,20,,6,,,6,,,,,,,,,,,,,,,,6,,,
DetectType2,20,,3,,,3,,,,,,,,,,,,,,,,3,,,
DetectExtend2,20,,0,,,0,,,,,,,,,,,,,,,,0,,,
Exit Lanes,20,,0,,,0,,,,,,,,,0,,,,,,,0,,,
CBD,20,,,,,,,,,,,,,,0,,,,,,,,,,
Traffic in shared lane,20,,,,,,,,,,,,,,,,,,,,0,,,,
Lane Group Flow,20,0,0,0,0,0,0,,,,,,,0,0,0,,,,,0,0,0,,

[Timeplans]
Timing Plan Settings
RECORDNAME,INTID,DATA
Control Type,3,0
Cycle Length,3,45.0
Lock Timings,3,0
Referenced To,3,0
Reference Phase,3,206
Offset,3,0.0
Master,3,0
Yield,3,0
Node 0,3,3
Node 1,3,0
Control Type,6,0
Cycle Length,6,45.0
Lock Timings,6,0
Referenced To,6,0
Reference Phase,6,206
Offset,6,0.0
Master,6,0
Yield,6,0
Node 0,6,6
Node 1,6,0
Control Type,13,0
Cycle Length,13,45.0
Lock Timings,13,0
Referenced To,13,0
Reference Phase,13,206
Offset,13,0.0
Master,13,0
Yield,13,0
Node 0,13,13
Node 1,13,0
Control Type,17,0
Cycle Length,17,45.0
Lock Timings,17,0
Referenced To,17,0
Reference Phase,17,206
Offset,17,0.0
Master,17,0
Yield,17,0
Node 0,17,17
Node 1,17,0
Control Type,20,0
Cycle Length,20,45.0
Lock Timings,20,0
Referenced To,20,0
Reference Phase,20,206
Offset,20,0.0
Master,20,0
Yield,20,0
Node 0,20,20
Node 1,20,0

[Phases]
Phasing Data
RECORDNAME,INTID,D1,D2,D3,D4,D5,D6,D7,D8
BRP,3,111,112,211,212,121,122,221,222
MinGreen,3,,5,,,,5,,5
MaxGreen,3,,18,,,,18,,18
VehExt,3,,3,,,,3,,3
TimeBeforeReduce,3,,0,,,,0,,0
TimeToReduce,3,,0,,,,0,,0
MinGap,3,,3,,,,3,,3
Yellow,3,,3.5,,,,3.5,,3.5
AllRed,3,,1,,,,1,,1
Recall,3,,3,,,,3,,3
Walk,3,,7,,,,7,,7
DontWalk,3,,11,,,,11,,11
PedCalls,3,,0,,,,0,,0
MinSplit,3,,22.5,,,,22.5,,22.5
DualEntry,3,,1,,,,1,,1
InhibitMax,3,,1,,,,1,,1
Start,3,,0,,,,0,,22.5
End,3,,22.5,,,,22.5,,0
Yield,3,,18,,,,18,,40.5
Yield170,3,,7,,,,7,,29.5
LocalStart,3,,0,,,,0,,22.5
LocalYield,3,,18,,,,18,,40.5
LocalYield170,3,,7,,,,7,,29.5
ActGreen,3,,18,,,,18,,18
BRP,6,111,112,211,212,121,122,221,222
MinGreen,6,,5,,,,5,,5
MaxGreen,6,,18,,,,18,,18
VehExt,6,,3,,,,3,,3
TimeBeforeReduce,6,,0,,,,0,,0
TimeToReduce,6,,0,,,,0,,0
MinGap,6,,3,,,,3,,3
Yellow,6,,3.5,,,,3.5,,3.5
AllRed,6,,1,,,,1,,1
Recall,6,,3,,,,3,,3
Walk,6,,7,,,,7,,7
DontWalk,6,,11,,,,11,,11
PedCalls,6,,0,,,,0,,0
MinSplit,6,,22.5,,,,22.5,,22.5
DualEntry,6,,1,,,,1,,1
InhibitMax,6,,1,,,,1,,1
Start,6,,0,,,,0,,22.5
End,6,,22.5,,,,22.5,,0
Yield,6,,18,,,,18,,40.5
Yield170,6,,7,,,,7,,29.5
LocalStart,6,,0,,,,0,,22.5
LocalYield,6,,18,,,,18,,40.5
LocalYield170,6,,7,,,,7,,29.5
ActGreen,6,,18,,,,18,,18
BRP,13,111,112,211,212,121,122,221,222
MinGreen,13,,5,,5,,5,,5
MaxGreen,13,,18,,18,,18,,18
VehExt,13,,3,,3,,3,,3
TimeBeforeReduce,13,,0,,0,,0,,0
TimeToReduce,13,,0,,0,,0,,0
MinGap,13,,3,,3,,3,,3
Yellow,13,,3.5,,3.5,,3.5,,3.5
AllRed,13,,1,,1,,1,,1
Recall,13,,3,,3,,3,,3
Walk,13,,7,,7,,7,,7
DontWalk,13,,11,,11,,11,,11
PedCalls,13,,0,,0,,0,,0
MinSplit,13,,22.5,,22.5,,22.5,,22.5
DualEntry,13,,1,,1,,1,,1
InhibitMax,13,,1,,1,,1,,1
Start,13,,0,,22.5,,0,,22.5
End,13,,22.5,,0,,22.5,,0
Yield,13,,18,,40.5,,18,,40.5
Yield170,13,,7,,29.5,,7,,29.5
LocalStart,13,,0,,22.5,,0,,22.5
LocalYield,13,,18,,40.5,,18,,40.5
LocalYield170,13,,7,,29.5,,7,,29.5
ActGreen,13,,18,,18,,18,,18
BRP,17,111,112,211,212,121,122,221,222
MinGreen,17,,5,,5,,5,,
MaxGreen,17,,18,,18,,18,,
VehExt,17,,3,,3,,3,,
TimeBeforeReduce,17,,0,,0,,0,,
TimeToReduce,17,,0,,0,,0,,
MinGap,17,,3,,3,,3,,
Yellow,17,,3.5,,3.5,,3.5,,
AllRed,17,,1,,1,,1,,
Recall,17,,3,,3,,3,,
Walk,17,,7,,7,,7,,
DontWalk,17,,11,,11,,11,,
PedCalls,17,,0,,0,,0,,
MinSplit,17,,22.5,,22.5,,22.5,,
DualEntry,17,,1,,1,,1,,
InhibitMax,17,,1,,1,,1,,
Start,17,,0,,22.5,,0,,
End,17,,22.5,,0,,22.5,,
Yield,17,,18,,40.5,,18,,
Yield170,17,,7,,29.5,,7,,
LocalStart,17,,0,,22.5,,0,,
LocalYield,17,,18,,40.5,,18,,
LocalYield170,17,,7,,29.5,,7,,
ActGreen,17,,18,,18,,18,,
BRP,20,111,112,211,212,121,122,221,222
MinGreen,20,,5,,,,5,,5
MaxGreen,20,,18,,,,18,,18
VehExt,20,,3,,,,3,,3
TimeBeforeReduce,20,,0,,,,0,,0
TimeToReduce,20,,0,,,,0,,0
MinGap,20,,3,,,,3,,3
Yellow,20,,3.5,,,,3.5,,3.5
AllRed,20,,1,,,,1,,1
Recall,20,,3,,,,3,,3
Walk,20,,7,,,,7,,7
DontWalk,20,,11,,,,11,,11
PedCalls,20,,0,,,,0,,0
MinSplit,20,,22.5,,,,22.5,,22.5
DualEntry,20,,1,,,,1,,1
InhibitMax,20,,1,,,,1,,1
Start,20,,0,,,,0,,22.5
End,20,,22.5,,,,22.5,,0
Yield,20,,18,,,,18,,40.5
Yield170,20,,7,,,,7,,29.5
LocalStart,20,,0,,,,0,,22.5
